Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Botswana,BWA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865849484,0.8808906,0.918445369,1.014393094,1.087179829,1.141046559,1.301074598,1.342849399,1.460283214,1.644880896,1.836378858,1.945233199,1.938210638,1.962630064,2.103864637,2.35551238,2.455809743,2.535190503,2.720392995,3.112219798,3.31109427,3.654658079,3.956585128,4.110870547,4.261119111,4.398016906,4.533646204,4.682478428,4.786637783,4.833456516,4.737116337,4.819880486,5.156777507,5.083421127
Central African Republic,CAF,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.1567725,212.124903,213.169762,201.0852276,244.9452322,263.6616879,249.7477406,247.5354953,243.7706622,250.1876002,265.4569434,260.7170868,250.6382805,249.0704231,231.7794764,234.1458763,234.7142046,232.7237085,244.4832475,244.7137127,251.9573599,256.7613525,261.7014402,253.5181,289.5238628,281.6784455,277.7713044,284.0335083,279.1550903,267.2586975,249.863266,241.8806763,239.2580737,238.7997849
Canada,CAN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.241556,1.23759,1.227694,1.214689,1.206599,1.208429,1.20741,1.200565,1.185044,1.19081,1.227599,1.220464,1.229333,1.225714,1.232662,1.213644,1.205365,1.212099,1.23439,1.202244,1.22182,1.239904,1.244607,1.224,1.230358,1.248004,1.207045,1.212304,1.206524,1.21786,1.201689,1.164052,1.152143,1.137311
Central Europe and the Baltics,CEB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.932927,1.970833,1.96786,1.966931,1.948616,1.922675,1.887199,1.844032,1.827602,1.802836,1.78866,1.768621,1.70976,1.715154,1.691758,1.686548,1.598858,1.531784,1.493049,1.470105,1.466316,1.397498,1.354072,1.312477,1.281761,1.235456,1.201964,1.187726,1.178866,1.133809,1.104751,1.057667,0.987743,1.001601
Channel Islands,CHI,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.538946,199.962597,218.520821,236.17299,260.372212,278.801558,278.461106,282.857872,281.888512,284.052653,290.42564,296.175046,301.372381,308.248336,321.277808,333.69,318.574722,323.878962,340.400833,354.325885,359.83702,348.016847,347.228507,349.680536,367.213907,391.360578,397.250703,397.689401,396.229413,397.674408,409.841785,422.642818,436.059188,435.895551
China,CHN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.693857618,1.748462607,1.849519487,2.081057195,2.45763318,2.736117997,2.861757778,2.858722872,2.801502054,2.727520343,2.722122054,2.71667416,2.691209971,2.707806331,2.820214783,2.841223484,2.86445055,3.005022656,3.178042909,3.151943271,3.32839098,3.524467707,3.540276769,3.621192961,3.693706981,3.781514936,3.874289636,4.040052414,4.094089985,4.059609413,4.014656544,3.987408876,3.789924404,3.636979369
Cote d'Ivoire,CIV,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1627909,129.6614076,126.7422292,131.4269467,188.368696,204.8761249,211.2183645,215.7802205,224.877757,220.0194131,218.5904614,228.4761,235.2888131,238.2971291,226.2477011,222.2241375,218.5069618,219.3138775,226.7290555,228.0608071,228.7388728,236.9105835,240.0089821,243.7631129,241.3351754,243.6352911,243.6262339,243.1855774,239.3190002,227.4831085,226.3087006,225.2888031,214.6823612,213.2816172
Cameroon,CMR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4772174,164.7745729,159.0448944,217.1968618,233.1110691,239.7235633,236.3802052,246.6960887,246.5546056,240.3919873,238.6674582,239.1755232,242.0499872,241.9991907,235.9907521,231.9216826,230.1574476,225.1859785,231.844406,238.7265351,237.4833172,238.707077,241.8081866,240.3156228,237.9785462,239.1783216,235.558762,230.5853882,223.1657715,214.8725128,205.1069946,193.4589539,192.9200433,194.8964458
"Congo, Dem. Rep.",COD,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34E-10,1.63E-08,6.67E-07,1.15E-05,0.003021821,0.016764318,0.121527437,0.349612453,0.438849801,2.344954597,62.60207791,105.953237,137.4254488,152.844073,158.3160416,199.3536814,219.1594879,256.6334629,303.3104027,399.8988004,477.2234325,532.0634155,582.0245072,556.5515433,526.6711561,504.3183977,488.9378754,637.2664185,801.5734863,786.3093872,827.0042725,845.4506836,868.9442437,949.2434863
"Congo, Rep.",COG,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7122532,96.92833193,93.28151634,90.09120799,120.6266542,122.1617,141.5495022,146.0580571,118.1157645,150.6571051,216.6194786,182.3488349,176.436113,165.6641351,188.4403744,221.6829945,239.5246394,248.9248627,283.9520238,222.480698,284.4722133,309.2511902,314.5498695,313.0263396,310.148249,305.8605076,308.8575622,288.9322815,267.5776978,254.9121399,240.5133362,222.7753754,245.9231195,219.4169108
Colombia,COL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.3542996,214.1963126,256.8884752,313.2779225,374.5045813,435.9615248,500.3410986,574.687615,652.2559964,724.3397665,787.2936283,820.1458157,855.7946774,896.5365696,936.644438,951.3362686,976.4737952,1000.17302,1056.60247,1092.804966,1120.764171,1168.243042,1205.59526,1210.712886,1226.732967,1285.027924,1298.142605,1328.016627,1322.160543,1312.630441,1270.743624,1342.721039,1376.155218,1453.585153
Comoros,COM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.5831481,173.1703909,157.8588557,158.5720462,169.8774276,180.2339407,182.6550996,181.2184838,181.6177312,189.4907126,191.6424334,203.5967766,208.8426933,215.2683013,216.7341976,210.8090008,210.8640671,212.5797017,215.1191029,215.9085832,216.8895514,218.9775848,213.0387169,209.6754692,203.6787654,199.85077,193.3370983,185.2477112,194.2283478,201.5426788,201.6755676,191.4807739,187.5708015,186.339075
Cabo Verde,CPV,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19684032,56.96362592,53.40213467,77.91151449,54.02917727,52.10100454,54.11489994,52.75318165,51.99161998,55.16857334,53.29871834,54.81224405,53.77746223,55.33148709,50.47040136,48.0576896,48.7830662,48.14477141,48.98839914,49.63973761,49.36466549,49.69546127,51.0533172,51.67798109,51.5741783,50.1083686,48.94341988,47.9817543,50.68048477,49.90723801,49.99317551,48.17049408,47.81694061,47.90657706
Costa Rica,CRI,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.35989217,53.17053076,62.24206078,67.14580232,76.04417602,90.29979717,102.04436,115.0405484,127.3431475,139.4155566,149.1282324,160.0217027,172.9945192,187.7094111,207.1975497,227.0420412,248.8478241,267.764193,292.7132659,319.1419425,336.211434,344.5460205,352.113803,354.456,358.2966474,357.3314179,343.013617,340.991882,337.901936,324.21736,328.024138,333.986504,339.973277,327.883375
Caribbean small states,CSS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321938711,,,,,,,,,,,,
Curacao,CUW,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.295317659,1.289468983,1.274943271,1.270513417,1.254316825,1.266047481,1.266614457,1.270199853,1.332176505,1.347842422,1.368679066,1.324621677,1.412395148,1.422182044,1.442647003,1.441806801,1.433848535,1.393792033,1.389886498,1.354688883,1.343183994,1.278984547,1.253534887,1.239077394
Cayman Islands,CYM,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965154729,0.96857137,0.979223983,0.979161648,0.965408125,0.941537917,0.96690504,0.983444533,0.994393606,0.994372223,0.987132743,0.98079437,0.973204851,1.011659026,1.03776145,0.971421659,0.939265358,0.939650949
